"","Wage","Education","Experience","Black","SMSA","Region"
"22060",256.41,12,6,"No","Yes","W"
"22061",474.83,8,39,"No","Yes","W"
"22062",344.25,11,10,"No","Yes","W"
"22063",1426.61,18,22,"No","Yes","W"
"22064",925.93,18,19,"No","Yes","W"
"22065",403.61,18,7,"No","Yes","W"
"22066",735.99,12,20,"No","Yes","W"
"22067",1780.63,18,39,"No","Yes","W"
"22068",947.29,14,15,"No","Yes","W"
"22069",759.73,9,40,"No","Yes","W"
"22070",493.83,12,14,"No","Yes","W"
"22071",694.44,12,17,"No","Yes","W"
"22072",170.94,12,19,"No","Yes","W"
"22073",219.48,12,1,"No","Yes","W"
"22074",436.85,16,26,"No","Yes","W"
"22075",522.32,16,29,"No","Yes","W"
"22076",256.79,12,2,"No","Yes","W"
"22077",1424.5,16,36,"No","Yes","W"
"22078",830.96,12,16,"No","Yes","W"
"22079",1139.7,12,40,"No","Yes","W"
"22080",641.98,14,19,"No","Yes","W"
"22081",543.21,12,15,"No","Yes","W"
"22082",569.8,12,11,"No","Yes","W"
"22083",593.54,11,7,"No","Yes","W"
"22084",304.94,13,2,"No","Yes","W"
"22085",308.64,12,13,"No","Yes","W"
"22086",2222.22,18,27,"No","Yes","W"
"22087",612.54,16,19,"No","Yes","W"
"22088",641.03,12,21,"No","Yes","W"
"22089",1020.89,16,22,"No","Yes","W"
"22090",712.25,13,11,"No","Yes","W"
"22091",427.35,12,21,"No","Yes","W"
"22092",1067.9,12,9,"No","Yes","W"
"22093",617.28,15,4,"No","Yes","W"
"22094",199.43,12,0,"No","Yes","W"
"22095",379.87,11,17,"No","Yes","W"
"22096",546.06,18,11,"No","Yes","W"
"22097",662.39,12,20,"No","Yes","W"
"22098",237.04,12,44,"No","Yes","W"
"22099",1305.79,18,16,"No","Yes","W"
"22100",740.74,17,17,"No","Yes","W"
"22101",522.32,8,44,"No","Yes","W"
"22102",339.51,13,12,"No","Yes","W"
"22103",1020.89,14,21,"No","Yes","W"
"22104",356.13,12,16,"No","Yes","W"
"22105",712.25,17,2,"No","Yes","W"
"22106",641.03,14,24,"No","Yes","W"
"22107",655.15,12,27,"No","Yes","W"
"22108",686.23,6,41,"No","Yes","W"
"22109",759.73,12,17,"No","Yes","W"
"22110",555.56,9,15,"No","Yes","W"
"22111",396.49,12,14,"No","Yes","W"
"22112",921.18,12,13,"No","Yes","W"
"22113",617.28,16,15,"No","Yes","W"
"22114",664.77,15,14,"No","Yes","W"
"22115",356.13,12,15,"No","Yes","W"
"22116",902.18,16,7,"No","Yes","W"
"22117",1139.6,16,11,"No","Yes","W"
"22118",949.67,14,15,"No","Yes","W"
"22119",581.67,16,24,"No","Yes","W"
"22120",1424.5,18,35,"No","Yes","W"
"22121",584,16,15,"No","Yes","W"
"22122",712.25,18,11,"No","Yes","W"
"22123",123.46,12,16,"No","Yes","W"
"22124",95.58,13,3,"No","Yes","W"
"22125",1187.08,12,22,"No","Yes","W"
"22126",273.03,11,16,"No","Yes","W"
"22127",1011.4,13,20,"No","Yes","W"
"22128",215.19,12,13,"No","Yes","W"
"22129",949.67,18,12,"No","Yes","W"
"22130",660.35,14,16,"No","Yes","W"
"22131",830.96,14,43,"No","Yes","W"
"22132",688.51,12,16,"No","Yes","W"
"22133",1139.6,14,34,"No","Yes","W"
"22134",403.61,13,43,"No","Yes","W"
"22135",546.06,14,25,"No","Yes","W"
"22136",712.25,16,22,"No","Yes","W"
"22137",576.64,18,12,"No","Yes","W"
"22138",1111.11,18,28,"No","Yes","W"
"22139",518.52,12,5,"No","Yes","W"
"22140",401.23,13,6,"No","Yes","W"
"22141",474.83,13,20,"No","Yes","W"
"22142",447.83,18,15,"No","Yes","W"
"22143",949.67,16,31,"No","Yes","W"
"22144",427.35,16,9,"No","Yes","W"
"22145",356.13,16,5,"No","Yes","W"
"22146",474.83,12,6,"No","Yes","W"
"22147",522.32,18,6,"No","Yes","W"
"22148",1039.89,13,34,"No","Yes","W"
"22149",555.56,12,14,"No","Yes","W"
"22150",617.28,12,15,"No","Yes","W"
"22151",356.13,15,4,"No","Yes","W"
"22152",1111.11,12,51,"No","Yes","W"
"22153",234.02,12,9,"No","Yes","W"
"22154",380.62,18,7,"No","Yes","W"
"22155",440.82,14,29,"No","Yes","W"
"22156",830.96,14,23,"No","Yes","W"
"22157",546.06,12,11,"No","Yes","W"
"22158",474.83,16,10,"No","Yes","W"
"22159",569.8,14,12,"No","Yes","W"
"22160",216.05,15,0,"No","Yes","W"
"22161",332.38,16,17,"No","Yes","W"
"22162",771.6,13,27,"No","Yes","W"
"22163",1358.02,14,34,"No","Yes","W"
"22164",569.8,13,9,"No","Yes","W"
"22165",726.22,16,12,"No","Yes","W"
"22166",973.41,12,28,"No","Yes","W"
"22167",712.25,16,10,"No","Yes","W"
"22168",641.03,12,9,"No","Yes","W"
"22169",436.85,12,7,"No","Yes","W"
"22170",451.09,12,27,"No","Yes","W"
"22171",185.19,12,11,"No","Yes","W"
"22172",308.64,15,6,"No","Yes","W"
"22173",403.61,9,24,"No","Yes","W"
"22174",712.25,14,47,"No","Yes","W"
"22175",712.25,16,9,"No","Yes","W"
"22176",712.25,18,31,"No","Yes","W"
"22177",71.23,13,1,"No","Yes","W"
"22178",332.38,6,15,"No","Yes","W"
"22179",589.21,11,23,"No","Yes","W"
"22180",170.94,12,19,"No","Yes","W"
"22181",522.32,16,4,"No","Yes","W"
"22182",949.98,18,13,"No","Yes","W"
"22183",807.22,16,12,"No","Yes","W"
"22184",664.77,14,12,"No","Yes","W"
"22185",700.38,14,24,"No","Yes","W"
"22186",338.13,12,1,"No","Yes","W"
"22187",1263.89,12,31,"No","Yes","W"
"22188",949.67,18,27,"No","Yes","W"
"22189",752.61,12,16,"No","Yes","W"
"22190",403.61,12,11,"No","Yes","W"
"22191",1115.86,14,15,"No","Yes","W"
"22192",804.61,11,10,"No","Yes","W"
"22193",320.51,11,7,"No","Yes","W"
"22194",546.06,15,12,"No","Yes","W"
"22195",1068.38,12,29,"No","Yes","W"
"22196",569.8,12,8,"No","Yes","W"
"22197",585.63,12,5,"No","Yes","W"
"22198",949.67,18,30,"No","Yes","W"
"22199",1068.38,17,18,"No","Yes","W"
"22200",593.54,16,22,"No","Yes","W"
"22201",593.54,14,32,"No","Yes","W"
"22202",1234.57,12,52,"No","Yes","W"
"22203",760.78,16,20,"No","Yes","W"
"22204",270.06,16,3,"No","No","W"
"22205",261.16,12,4,"No","Yes","W"
"22206",578.77,18,7,"No","No","W"
"22207",444.44,18,3,"No","No","W"
"22208",237.42,12,5,"No","No","W"
"22209",379.87,12,4,"No","No","W"
"22210",323.83,12,1,"No","No","W"
"22211",165.43,12,0,"No","No","W"
"22212",379.87,14,1,"No","No","W"
"22213",332.38,12,1,"No","No","W"
"22214",270.06,14,-1,"No","No","W"
"22215",593.54,16,10,"No","No","W"
"22216",379.87,16,6,"No","No","W"
"22217",745.88,16,18,"No","No","W"
"22218",284.9,12,7,"No","No","W"
"22219",807.22,13,25,"No","No","W"
"22220",688.51,17,11,"No","No","W"
"22221",612.14,12,15,"No","No","W"
"22222",444.44,14,25,"No","No","W"
"22223",925.93,13,10,"No","No","W"
"22224",953.98,17,8,"No","No","W"
"22225",395.06,15,2,"No","Yes","W"
"22226",1198.56,11,48,"No","Yes","W"
"22227",749.29,16,21,"No","No","W"
"22228",569.8,15,21,"No","No","W"
"22229",384.62,13,3,"No","No","W"
"22230",1068.38,13,14,"No","No","W"
"22231",1234.57,16,13,"No","No","W"
"22232",607.79,15,5,"No","Yes","W"
"22233",328.58,12,13,"No","Yes","W"
"22234",629.15,14,9,"No","No","W"
"22235",814.81,10,19,"No","No","W"
"22236",332.26,12,11,"No","No","W"
"22237",332.38,12,18,"No","No","W"
"22238",474.83,13,12,"No","No","W"
"22239",287.27,12,13,"No","No","W"
"22240",427.35,16,26,"No","No","W"
"22241",498.58,16,15,"No","No","W"
"22242",339.79,12,13,"No","No","W"
"22243",870.3,16,13,"No","No","W"
"22244",296.77,15,1,"No","No","W"
"22245",320.07,12,15,"No","No","W"
"22246",1063.63,18,37,"No","No","W"
"22247",270.66,12,34,"No","No","W"
"22248",546.06,14,15,"No","No","W"
"22249",474.91,13,25,"No","No","W"
"22250",1145.77,18,24,"No","No","W"
"22251",332.38,14,40,"No","No","W"
"22252",546.06,15,5,"No","No","W"
"22253",152.51,13,-1,"No","No","W"
"22254",664.77,12,14,"No","No","W"
"22255",878.44,16,30,"No","No","W"
"22256",617.28,14,28,"No","No","W"
"22257",779.2,16,3,"No","No","W"
"22258",569.8,12,28,"No","Yes","W"
"22259",759.73,12,33,"No","Yes","W"
"22260",213.68,8,39,"No","Yes","W"
"22261",664.77,12,17,"No","Yes","W"
"22262",439.22,16,18,"No","Yes","W"
"22263",192.31,12,5,"No","No","W"
"22264",348.36,12,5,"No","No","W"
"22265",617.28,11,39,"No","No","W"
"22266",534.19,11,19,"No","No","W"
"22267",830.96,15,11,"No","No","W"
"22268",403.61,12,6,"No","No","W"
"22269",480.11,18,10,"No","No","W"
"22270",688.51,12,27,"No","Yes","W"
"22271",628.05,12,21,"No","No","W"
"22272",759.73,12,26,"No","No","W"
"22273",878.44,13,35,"No","No","W"
"22274",566.51,13,23,"No","No","W"
"22275",161.03,13,0,"No","No","W"
"22276",218.02,16,4,"No","No","W"
"22277",161.03,17,1,"No","Yes","W"
"22278",142.45,8,13,"No","No","W"
"22279",232.67,6,18,"No","No","W"
"22280",712.25,12,10,"No","No","W"
"22281",593.54,14,27,"No","No","W"
"22282",878.44,12,26,"No","No","W"
"22283",688.51,15,15,"No","No","W"
"22284",648.15,17,16,"No","Yes","W"
"22285",691.36,12,15,"No","Yes","W"
"22286",451.09,12,8,"No","No","W"
"22287",159.1,0,27,"No","No","W"
"22288",735.99,15,7,"No","No","W"
"22289",664.77,11,42,"No","No","W"
"22290",1305.79,18,19,"No","No","W"
"22291",617.28,14,10,"No","No","W"
"22292",949.67,16,11,"No","Yes","W"
"22293",80.25,13,-1,"No","No","W"
"22294",655.58,15,30,"No","No","W"
"22295",160.49,12,0,"No","No","W"
"22296",208.33,12,31,"No","No","W"
"22297",244.44,12,7,"No","No","W"
"22298",1028.81,18,15,"No","Yes","W"
"22299",1131.69,17,24,"No","Yes","W"
"22300",574.22,16,7,"No","Yes","W"
"22301",685.87,18,14,"No","Yes","W"
"22302",712.25,16,9,"No","Yes","W"
"22303",730.39,18,10,"No","No","W"
"22304",892.69,18,15,"No","No","W"
"22305",498.58,12,6,"No","No","W"
"22306",484.14,13,9,"No","No","W"
"22307",676.64,12,8,"No","No","W"
"22308",474.83,12,13,"No","No","W"
"22309",374.45,12,11,"No","No","W"
"22310",1115.86,18,41,"No","Yes","W"
"22311",313.39,15,4,"No","Yes","W"
"22312",423.93,12,19,"No","No","W"
"22313",301.78,13,39,"No","Yes","W"
"22314",271.6,12,12,"No","Yes","W"
"22315",949.67,16,12,"No","Yes","W"
"22316",1037.04,14,14,"No","Yes","W"
"22317",427.35,12,3,"No","Yes","W"
"22318",332.38,12,15,"No","Yes","W"
"22319",1450.17,17,11,"No","Yes","W"
"22320",474.83,14,11,"No","Yes","W"
"22321",308.64,11,7,"No","Yes","W"
"22322",436.85,12,33,"No","Yes","W"
"22323",195.25,14,3,"No","Yes","W"
"22324",356.13,9,45,"No","Yes","W"
"22325",391.74,10,46,"No","Yes","W"
"22326",617.28,12,4,"No","Yes","W"
"22327",375.74,8,43,"No","Yes","W"
"22328",345.68,12,35,"No","Yes","W"
"22329",284.9,14,9,"No","Yes","W"
"22330",332.38,10,17,"No","Yes","W"
"22331",185.19,11,6,"No","Yes","W"
"22332",231.48,14,9,"Yes","Yes","W"
"22333",345.68,16,39,"No","Yes","W"
"22334",197.93,12,6,"No","Yes","W"
"22335",379.87,13,39,"No","Yes","W"
"22336",854.7,18,30,"No","Yes","W"
"22337",444.44,12,13,"No","Yes","W"
"22338",296.77,16,34,"Yes","Yes","W"
"22339",949.67,11,19,"No","Yes","W"
"22340",1044.63,16,30,"No","Yes","W"
"22341",522.32,12,13,"No","Yes","W"
"22342",427.35,14,3,"No","Yes","W"
"22343",973.41,12,37,"No","Yes","W"
"22344",474.83,9,14,"No","Yes","W"
"22345",949.67,12,26,"No","Yes","W"
"22346",284.9,12,13,"No","Yes","W"
"22347",712.25,13,22,"No","Yes","W"
"22348",352.73,12,16,"No","Yes","W"
"22349",783.48,14,7,"No","Yes","W"
"22350",498.58,12,8,"Yes","Yes","W"
"22351",778.73,15,23,"No","Yes","W"
"22352",854.7,14,16,"No","Yes","W"
"22353",1187.08,17,22,"No","Yes","W"
"22354",427.35,12,7,"No","Yes","W"
"22355",593.54,12,31,"No","Yes","W"
"22356",1305.79,14,30,"No","Yes","W"
"22357",1187.08,18,22,"No","Yes","W"
"22358",1086.42,16,9,"No","Yes","W"
"22359",569.8,8,47,"No","Yes","W"
"22360",838.08,13,21,"Yes","Yes","W"
"22361",557.93,8,38,"Yes","Yes","W"
"22362",942.17,12,34,"No","Yes","W"
"22363",412.35,6,12,"No","Yes","W"
"22364",205.76,16,-1,"No","Yes","W"
"22365",806.2,14,27,"No","Yes","W"
"22366",1661.92,9,20,"No","Yes","W"
"22367",1424.5,18,20,"No","Yes","W"
"22368",172.84,14,37,"No","Yes","W"
"22369",148.15,10,8,"No","Yes","W"
"22370",1020.89,12,40,"No","Yes","W"
"22371",403.61,12,7,"No","Yes","W"
"22372",308.64,10,5,"No","Yes","W"
"22373",284.59,13,13,"Yes","Yes","W"
"22374",288.07,12,8,"Yes","Yes","W"
"22375",375.74,15,6,"No","Yes","W"
"22376",830.96,12,24,"No","Yes","W"
"22377",676.04,14,9,"No","Yes","W"
"22378",664.77,16,7,"No","Yes","W"
"22379",498.58,12,3,"Yes","Yes","W"
"22380",391.74,12,11,"No","Yes","W"
"22381",783.48,12,18,"No","Yes","W"
"22382",250.77,12,4,"No","Yes","W"
"22383",664.77,10,18,"No","Yes","W"
"22384",403.61,14,6,"No","Yes","W"
"22385",664.77,16,32,"No","Yes","W"
"22386",688.51,12,8,"No","Yes","W"
"22387",830.96,12,27,"No","Yes","W"
"22388",1139.6,11,8,"No","Yes","W"
"22389",1187.08,12,40,"No","Yes","W"
"22390",617.28,14,25,"No","Yes","W"
"22391",807.22,15,19,"No","Yes","W"
"22392",345.68,15,1,"No","Yes","W"
"22393",308.64,12,4,"Yes","Yes","W"
"22394",154.32,12,14,"No","Yes","W"
"22395",332.38,12,4,"No","Yes","W"
"22396",277.78,12,18,"No","Yes","W"
"22397",189.93,12,1,"No","Yes","W"
"22398",234.57,17,17,"No","Yes","W"
"22399",277.78,6,53,"No","Yes","W"
"22400",641.03,13,14,"No","Yes","W"
"22401",756.17,15,27,"No","Yes","W"
"22402",474.83,14,11,"No","Yes","W"
"22403",493.83,12,19,"No","Yes","W"
"22404",256.41,12,4,"No","Yes","W"
"22405",379.87,3,25,"No","Yes","W"
"22406",237.42,6,16,"No","Yes","W"
"22407",735.99,10,31,"No","Yes","W"
"22408",213.68,12,26,"No","Yes","W"
"22409",474.83,10,33,"No","Yes","W"
"22410",237.42,12,40,"No","Yes","W"
"22411",2065.53,12,14,"No","Yes","W"
"22412",546.06,14,10,"No","Yes","W"
"22413",522.32,13,25,"No","Yes","W"
"22414",854.7,17,13,"No","Yes","W"
"22415",823.05,13,13,"No","Yes","W"
"22416",783.48,12,10,"No","Yes","W"
"22417",759.73,12,15,"No","Yes","W"
"22418",522.32,16,10,"No","Yes","W"
"22419",356.13,13,1,"No","Yes","W"
"22420",1016.7,16,11,"No","Yes","W"
"22421",828.54,18,15,"No","Yes","W"
"22422",712.25,12,20,"No","Yes","W"
"22423",353.38,5,57,"No","Yes","W"
"22424",237.42,12,18,"No","Yes","W"
"22425",261.16,12,1,"No","Yes","W"
"22426",688.51,5,43,"Yes","Yes","W"
"22427",243.11,12,3,"Yes","Yes","W"
"22428",308.64,12,40,"No","Yes","W"
"22429",282.92,8,51,"No","Yes","W"
"22430",246.91,12,21,"No","Yes","W"
"22431",174.9,13,-1,"No","Yes","W"
"22432",641.03,14,13,"No","Yes","W"
"22433",1000,14,16,"No","Yes","W"
"22434",759.73,13,18,"No","Yes","W"
"22435",778.73,15,8,"No","Yes","W"
"22436",1080.25,11,35,"No","Yes","W"
"22437",1044.63,16,10,"No","Yes","W"
"22438",812.22,12,40,"No","Yes","W"
"22439",320.99,14,5,"Yes","Yes","W"
"22440",451.09,12,5,"No","Yes","W"
"22441",759.73,17,16,"No","Yes","W"
"22442",1187.08,16,13,"No","Yes","W"
"22443",284.9,11,8,"No","Yes","W"
"22444",237.42,10,10,"No","Yes","W"
"22445",522.32,17,13,"No","Yes","W"
"22446",498.58,12,7,"No","Yes","W"
"22447",227.53,16,5,"No","Yes","W"
"22448",427.35,13,5,"No","Yes","W"
"22449",261.16,12,25,"Yes","Yes","W"
"22450",288.07,13,19,"No","Yes","W"
"22451",308.64,10,10,"No","Yes","W"
"22452",576.64,12,24,"No","Yes","W"
"22453",441.6,10,18,"No","Yes","W"
"22454",577.4,13,32,"No","Yes","W"
"22455",468.21,11,14,"No","Yes","W"
"22456",379.87,12,23,"No","Yes","W"
"22457",629.88,9,40,"Yes","Yes","W"
"22458",569.8,16,7,"No","Yes","W"
"22459",565.05,12,10,"No","Yes","W"
"22460",529.53,13,15,"No","No","W"
"22461",364.67,12,4,"No","No","W"
"22462",284.9,14,11,"No","Yes","W"
"22463",398.86,12,19,"No","No","W"
"22464",189.93,13,2,"No","Yes","W"
"22465",102.88,14,-1,"No","Yes","W"
"22466",832.6,12,16,"No","No","W"
"22467",783.48,14,33,"No","No","W"
"22468",142.45,12,41,"Yes","Yes","W"
"22469",641.03,18,7,"Yes","Yes","W"
"22470",246.91,12,41,"No","Yes","W"
"22471",231.48,11,3,"No","No","W"
"22472",1020.89,14,9,"No","No","W"
"22473",664.77,15,15,"No","No","W"
"22474",617.28,11,15,"No","No","W"
"22475",709.22,12,28,"No","No","W"
"22476",830.96,14,35,"No","No","W"
"22477",712.25,11,10,"No","No","W"
"22478",1258.31,16,13,"No","No","W"
"22479",352.73,13,35,"No","No","W"
"22480",759.73,12,10,"No","No","W"
"22481",356.13,10,8,"No","Yes","W"
"22482",712.25,15,5,"No","Yes","W"
"22483",733.02,12,12,"No","No","W"
"22484",878.44,13,28,"No","No","W"
"22485",245.96,6,22,"No","Yes","W"
"22486",445.82,14,8,"Yes","Yes","W"
"22487",881.96,12,18,"No","No","W"
"22488",493.83,6,37,"No","No","W"
"22489",221.37,18,2,"No","No","W"
"22490",712.25,13,40,"No","No","W"
"22491",641.03,14,13,"No","No","W"
"22492",679.01,12,19,"No","No","W"
"22493",196.5,12,12,"No","Yes","W"
"22494",236.3,12,31,"No","Yes","W"
"22495",1139.6,12,16,"No","Yes","W"
"22496",712.25,12,22,"No","Yes","W"
"22497",911.11,15,30,"No","Yes","W"
"22498",474.83,10,32,"No","No","W"
"22499",356.13,3,23,"No","Yes","W"
"22500",244.08,12,1,"No","Yes","W"
"22501",118.71,12,8,"No","Yes","W"
"22502",308.64,12,19,"No","Yes","W"
"22503",332.38,12,37,"No","No","W"
"22504",182.66,13,16,"No","No","W"
"22505",902.18,18,6,"No","Yes","W"
"22506",657.64,12,18,"No","Yes","W"
"22507",664.77,12,19,"No","No","W"
"22508",413.58,12,27,"No","No","W"
"22509",427.35,16,14,"No","No","W"
"22510",759.73,16,15,"No","No","W"
"22511",474.83,12,6,"No","Yes","W"
"22512",474.83,12,14,"No","Yes","W"
"22513",807.22,17,12,"No","Yes","W"
"22514",712.25,14,11,"No","Yes","W"
"22515",830.96,9,16,"No","Yes","W"
"22516",302.92,12,44,"No","No","W"
"22517",1519.47,12,29,"No","No","W"
"22518",451.09,12,12,"No","No","W"
"22519",740.74,14,21,"No","No","W"
"22520",296.77,12,8,"No","No","W"
"22521",474.83,18,29,"No","Yes","W"
"22522",712.25,17,10,"No","Yes","W"
"22523",593.54,16,32,"No","No","W"
"22524",783.48,14,10,"No","No","W"
"22525",560.33,12,34,"No","No","W"
"22526",617.28,12,23,"No","No","W"
"22527",385.19,18,17,"No","No","W"
"22528",783.48,18,11,"No","No","W"
"22529",973.41,14,20,"No","No","W"
"22530",1033.01,18,3,"No","No","W"
"22531",356.13,12,26,"No","Yes","W"
"22532",830.96,12,26,"No","No","W"
"22533",690.88,14,10,"No","No","W"
"22534",185.19,14,50,"No","No","W"
"22535",339.08,11,43,"No","No","W"
"22536",451.09,12,5,"No","No","W"
"22537",284.9,14,6,"No","No","W"
"22538",304.34,18,22,"No","No","W"
"22539",973.41,12,17,"No","No","W"
"22540",696.98,16,21,"No","No","W"
"22541",224.75,12,49,"No","No","W"
"22542",751.48,13,31,"No","Yes","W"
"22543",487.18,16,5,"No","Yes","W"
"22544",403.61,10,33,"No","No","W"
"22545",652.9,16,8,"No","No","W"
"22546",217.86,10,11,"No","No","W"
"22547",854.7,12,13,"No","No","W"
"22548",370.37,14,17,"No","Yes","W"
"22549",902.18,10,39,"No","No","W"
"22550",900.76,16,19,"No","Yes","W"
"22551",379.87,8,25,"No","No","W"
"22552",854.7,14,26,"No","No","W"
"22553",509.93,11,30,"No","No","W"
"22554",402.12,12,7,"No","No","W"
"22555",643,12,25,"No","No","W"
"22556",529.1,16,6,"No","Yes","W"
"22557",956.79,12,12,"No","Yes","W"
"22558",878.44,14,9,"No","No","W"
"22559",758.38,12,38,"No","No","W"
"22560",569.8,13,30,"No","Yes","W"
"22561",830.96,16,17,"No","Yes","W"
"22562",949.67,12,35,"No","Yes","W"
"22563",878.44,16,17,"No","Yes","W"
"22564",451.09,16,17,"No","No","W"
"22565",1115.86,15,21,"No","No","W"
"22566",807.22,12,10,"No","No","W"
"22567",1582.78,12,39,"No","No","W"
"22568",118.71,13,17,"No","Yes","W"
"22569",593.54,12,45,"No","Yes","W"
"22570",3950.62,12,23,"No","No","W"
"22571",821.46,13,28,"No","No","W"
"22572",257.2,12,0,"No","No","W"
"22573",997.15,18,16,"No","No","W"
"22574",474.83,14,18,"No","Yes","W"
"22575",949.67,12,30,"No","No","W"
"22576",886.36,14,46,"No","No","W"
"22577",540.12,12,30,"No","No","W"
"22578",1187.08,16,24,"No","No","W"
"22579",617.28,16,10,"No","Yes","W"
"22580",664.77,17,9,"No","Yes","W"
"22581",854.7,13,11,"No","Yes","W"
"22582",1187.08,14,37,"No","Yes","W"
"22583",617.28,14,21,"No","No","W"
"22584",1697.53,12,34,"No","No","W"
"22585",722.08,10,46,"No","Yes","W"
"22586",1614.43,12,42,"No","Yes","W"
"22587",641.03,18,28,"No","Yes","W"
"22588",759.73,12,17,"No","Yes","W"
"22589",379.87,16,10,"No","Yes","W"
"22590",1092.12,18,21,"No","Yes","W"
"22591",617.28,16,16,"No","Yes","W"
"22592",807.22,12,26,"No","Yes","W"
"22593",774.89,9,31,"No","Yes","W"
"22594",740.74,12,19,"No","Yes","W"
"22595",712.25,12,9,"No","Yes","W"
"22596",949.67,18,39,"No","Yes","W"
"22597",771.6,14,17,"No","Yes","W"
"22598",522.32,12,42,"No","Yes","W"
"22599",284.9,12,4,"No","Yes","W"
"22600",664.77,17,14,"No","Yes","W"
"22601",379.87,12,7,"No","Yes","W"
"22602",1014.96,12,40,"No","Yes","W"
"22603",1163.34,14,32,"No","Yes","W"
"22604",593.54,12,16,"No","Yes","W"
"22605",878.44,16,5,"No","Yes","W"
"22606",403.61,18,17,"No","Yes","W"
"22607",617.28,12,9,"No","Yes","W"
"22608",493.59,12,6,"No","Yes","W"
"22609",925.93,12,26,"No","Yes","W"
"22610",712.25,15,42,"No","Yes","W"
"22611",735.99,12,11,"No","Yes","W"
"22612",414.2,15,11,"No","Yes","W"
"22613",925.93,12,21,"No","Yes","W"
"22614",183.87,13,2,"No","Yes","W"
"22615",624,14,22,"No","Yes","W"
"22616",529.37,10,20,"No","Yes","W"
"22617",493.83,13,11,"No","Yes","W"
"22618",759.73,14,32,"No","Yes","W"
"22619",864.2,12,18,"No","Yes","W"
"22620",925.93,12,12,"No","Yes","W"
"22621",2374.15,18,23,"No","Yes","W"
"22622",514.4,12,11,"No","Yes","W"
"22623",2207.98,17,25,"No","Yes","W"
"22624",740.74,16,3,"No","Yes","W"
"22625",411.52,16,4,"No","Yes","W"
"22626",427.35,16,3,"No","Yes","W"
"22627",605.41,16,21,"No","Yes","W"
"22628",830.96,16,5,"No","Yes","W"
"22629",152.98,14,8,"No","Yes","W"
"22630",624.88,16,11,"No","Yes","W"
"22631",214.87,12,15,"No","Yes","W"
"22632",1140.74,16,13,"No","Yes","W"
"22633",1041.64,14,29,"No","Yes","W"
"22634",1020.89,18,10,"No","Yes","W"
"22635",427.35,16,21,"No","Yes","W"
"22636",1088.2,16,9,"No","Yes","W"
"22637",129.63,12,4,"No","Yes","W"
"22638",569.8,12,35,"No","Yes","W"
"22639",925.93,16,24,"No","Yes","W"
"22640",617.28,10,46,"No","Yes","W"
"22641",565.84,9,17,"No","Yes","W"
"22642",901,16,9,"No","Yes","W"
"22643",949.67,14,15,"No","Yes","W"
"22644",807.22,13,13,"No","Yes","W"
"22645",878.44,16,4,"No","Yes","W"
"22646",1210.83,14,39,"No","Yes","W"
"22647",246.91,13,4,"No","Yes","W"
"22648",284.9,12,3,"No","Yes","W"
"22649",759.73,15,12,"No","Yes","W"
"22650",759.73,12,28,"No","Yes","W"
"22651",791.83,14,17,"No","Yes","W"
"22652",617.28,12,11,"No","Yes","W"
"22653",949.67,17,26,"No","Yes","W"
"22654",871.32,14,20,"No","Yes","W"
"22655",1184.16,16,19,"No","Yes","W"
"22656",997.15,17,32,"No","Yes","W"
"22657",185.19,16,5,"No","Yes","W"
"22658",949.67,16,30,"No","Yes","W"
"22659",593.54,14,40,"Yes","Yes","W"
"22660",1851.85,15,19,"No","Yes","W"
"22661",139.06,12,1,"No","Yes","W"
"22662",66.55,9,5,"No","Yes","W"
"22663",1282.05,17,21,"Yes","Yes","W"
"22664",388.07,2,25,"No","Yes","W"
"22665",823.84,16,3,"No","Yes","W"
"22666",1058.83,12,40,"No","Yes","W"
"22667",367.9,9,41,"No","Yes","W"
"22668",522.32,15,16,"No","Yes","W"
"22669",168.57,12,36,"No","Yes","W"
"22670",246.91,15,1,"No","Yes","W"
"22671",830.96,12,17,"No","Yes","W"
"22672",973.41,16,13,"No","Yes","W"
"22673",783.48,18,33,"No","Yes","W"
"22674",546.06,14,25,"No","Yes","W"
"22675",439.2,12,12,"No","Yes","W"
"22676",712.25,12,36,"No","Yes","W"
"22677",664.77,12,15,"No","Yes","W"
"22678",878.44,17,8,"No","Yes","W"
"22679",282.92,12,5,"No","Yes","W"
"22680",193.6,12,20,"No","Yes","W"
"22681",712.25,14,19,"No","Yes","W"
"22682",113.17,12,5,"Yes","Yes","W"
"22683",712.25,12,43,"No","Yes","W"
"22684",987.65,16,18,"No","Yes","W"
"22685",783.48,16,13,"No","Yes","W"
"22686",1215.84,18,28,"No","Yes","W"
"22687",309.51,16,-1,"No","Yes","W"
"22688",1068.38,18,19,"No","Yes","W"
"22689",356.13,12,4,"No","Yes","W"
"22690",356.13,12,7,"No","Yes","W"
"22691",246.91,16,-1,"No","Yes","W"
"22692",783.48,12,31,"No","Yes","W"
"22693",1187.08,16,36,"No","Yes","W"
"22694",1621.06,16,44,"No","Yes","W"
"22695",830.96,16,9,"No","Yes","W"
"22696",246.91,10,10,"No","Yes","W"
"22697",154.32,12,20,"No","Yes","W"
"22698",296.3,13,17,"No","Yes","W"
"22699",474.83,13,11,"No","Yes","W"
"22700",878.44,15,35,"No","Yes","W"
"22701",59.26,10,11,"No","Yes","W"
"22702",1424.5,17,41,"Yes","Yes","W"
"22703",959.16,17,13,"No","Yes","W"
